customer_id,FullName,Segment,City,State,Country
12713,Carol           Booker        , Corporate       , Troy                , MI            , EE. UU.         
12714,Hillary         Cleveland     , Corporate       , Newark              , DE            , EE. UU.         
12715,Lacota          Macias        , Corporate       , Raleigh             , NC            , EE. UU.         
12716,Mechelle        Byrd          , Corporate       , Medina              , OH            , EE. UU.         
12717,Maite           Sparks        , Corporate       , Hamtramck           , MI            , EE. UU.         
12718,Ginger          Daniels       , Corporate       , Stockton            , CA            , EE. UU.         
12719,Olga            Buck          , Corporate       , Longmont            , CO            , EE. UU.         
12720,Orli            Farley        , Corporate       , Poway               , CA            , EE. UU.         
12721,Alyssa          Fulton        , Corporate       , Walnut              , CA            , EE. UU.         
12722,Maya            Goff          , Corporate       , Glendale            , AZ            , EE. UU.         
12723,Zoe             Fernandez     , Corporate       , Elgin               , IL            , EE. UU.         
12724,Desiree         Huff          , Corporate       , West New York       , NJ            , EE. UU.         
12725,Astra           Hurley        , Corporate       , Elk Grove           , CA            , EE. UU.         
12726,Rebekah         Velasquez     , Corporate       , Jackson             , MI            , EE. UU.         
12727,Gillian         Rowe          , Corporate       , Silver Spring       , MD            , EE. UU.         
12728,Maisie          Bowen         , Corporate       , Ann Arbor           , MI            , EE. UU.         
12729,Sade            Ross          , Corporate       , Pacoima             , CA            , EE. UU.         
12730,Farrah          Villarreal    , Corporate       , Lawton              , OK            , EE. UU.         
12731,Lynn            Montgomery    , Corporate       , Fremont             , CA            , EE. UU.         
12732,Geraldine       Collins       , Corporate       , Middletown          , OH            , EE. UU.         
12733,Donna           Carpenter     , Corporate       , Houston             , TX            , EE. UU.         
12734,Roanna          Velasquez     , Corporate       , Fort Lauderdale     , FL            , EE. UU.         
12735,Ila             Pope          , Corporate       , Hayward             , CA            , EE. UU.         
12736,Tamara          Beard         , Corporate       , Quincy              , MA            , EE. UU.         
12737,Katelyn         Burris        , Corporate       , Crystal Lake        , IL            , EE. UU.         
12738,Alexa           Monroe        , Corporate       , San Benito          , TX            , EE. UU.         
12739,Quemby          Shepherd      , Corporate       , Milpitas            , CA            , EE. UU.         
12740,Deirdre         Dotson        , Corporate       , Mission Viejo       , CA            , EE. UU.         
12741,Dylan           Hicks         , Corporate       , Muskegon            , MI            , EE. UU.         
12742,Xerxes          Clarke        , Corporate       , Lake Forest         , CA            , EE. UU.         
12743,Dorothy         Woodward      , Corporate       , San Diego           , CA            , EE. UU.         
12744,Kitra           Blackburn     , Corporate       , Woodbridge          , VA            , EE. UU.         
12745,Carol           Chambers      , Corporate       , Scottsdale          , AZ            , EE. UU.         
12746,Jaquelyn        Johnston      , Corporate       , New York            , NY            , EE. UU.         
12747,McKenzie        Hull          , Corporate       , West Chester        , PA            , EE. UU.         
12748,Sloane          Rojas         , Corporate       , San Jose            , CA            , EE. UU.         
12749,Fatima          Craig         , Corporate       , Danbury             , CT            , EE. UU.         
12750,Eric            Smith         , Corporate       , Edison              , NJ            , EE. UU.         
12751,Yoshi           Farrell       , Corporate       , Corona              , CA            , EE. UU.         
12752,Contreras                     , Corporate       , Palatine            , IL            , EE. UU.         
12753,Veronica        Medina        , Corporate       , Chicago             , IL            , EE. UU.         
12754,Aphrodite       Castaneda     , Corporate       , Anaheim             , CA            , EE. UU.         
12755,Violet          Hernandez     , Corporate       , New Haven           , CT            , EE. UU.         
12756,Maggie          Strickland    , Corporate       , Albuquerque         , NM            , EE. UU.         
12757,Patience        Terry         , Corporate       , New York            , NY            , EE. UU.         
12758,Kevyn           Watson        , Corporate       , Houston             , TX            , EE. UU.         
12759,Xerxes          Villarreal    , Corporate       , Hamtramck           , MI            , EE. UU.         
12760,Xantha          Sanders       , Corporate       , La Mirada           , CA            , EE. UU.         
12761,Hollee          Jenkins       , Corporate       , Chesapeake          , VA            , EE. UU.         
12762,Sybil           Clarke        , Corporate       , Goose Creek         , SC            , EE. UU.         
12763,Nita            Mcmillan      , Corporate       , San Francisco       , CA            , EE. UU.         
12764,Rhoda           Burris        , Corporate       , Chicago             , IL            , EE. UU.         
12765,Madeline        Griffin       , Corporate       , Lawton              , OK            , EE. UU.         
12766,Nevada          Travis        , Corporate       , Van Nuys            , CA            , EE. UU.         
12767,Robin           Wheeler       , Corporate       , New York            , NY            , EE. UU.         
12768,Mary            Wood          , Corporate       , Longview            , WA            , EE. UU.         
12769,Mary            Smith         , Home Office     , Milwaukee           , WI            , EE. UU.         
12770,Katherine       Martin        , Consumer        , Caguas              , PR            , Puerto Rico     
12771,Vincent         Harris        , Consumer        , Brooklyn            , NY            , EE. UU.         
12772,Carolyn         Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12773,Mary            Smith         , Home Office     , Weslaco             , TX            , EE. UU.         
12774,Mary            Olson         , Home Office     , Clovis              , CA            , EE. UU.         
12775,Mary            Morgan        , Home Office     , Portland            , OR            , EE. UU.         
12776,Mary            Chan          , Home Office     , Miami               , FL            , EE. UU.         
12777,Bobby           Mcgee         , Home Office     , Chicago             , IL            , EE. UU.         
12778,Ethan           Wells         , Home Office     , Fort Lauderdale     , FL            , EE. UU.         
12779,Shawn           Ross          , Consumer        , Philadelphia        , PA            , EE. UU.         
12780,Aaron           Riddle        , Home Office     , Brooklyn            , NY            , EE. UU.         
12781,Mary            Bruce         , Consumer        , Caguas              , PR            , Puerto Rico     
12782,Jennifer        Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12783,Nicole          Gentry        , Home Office     , Huntington Station  , NY            , EE. UU.         
12784,Mary            Taylor        , Consumer        , Mount Pleasant      , MI            , EE. UU.         
12785,Margaret        Jones         , Consumer        , Caguas              , PR            , Puerto Rico     
12786,Mary            Meyer         , Consumer        , Caguas              , PR            , Puerto Rico     
12787,Evelyn          Lewis         , Home Office     , Caguas              , PR            , Puerto Rico     
12788,Joshua          Davis         , Corporate       , Caguas              , PR            , Puerto Rico     
12789,Mary            Mcguire       , Home Office     , Chicago             , IL            , EE. UU.         
12790,Jeffrey         Rodriguez     , Home Office     , Caguas              , PR            , Puerto Rico     
12791,Beverly         Hardin        , Corporate       , Caguas              , PR            , Puerto Rico     
12792,Linda           Obrien        , Home Office     , Hialeah             , FL            , EE. UU.         
12793,Thomas          Jimenez       , Home Office     , Huntington Beach    , CA            , EE. UU.         
12794,Mary            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12795,Mary            Gutierrez     , Home Office     , Rego Park           , NY            , EE. UU.         
12796,Amanda          Smith         , Home Office     , Denver              , CO            , EE. UU.         
12797,Kathryn         Smith         , Home Office     , Tempe               , AZ            , EE. UU.         
12798,Amy             Smith         , Consumer        , Los Angeles         , CA            , EE. UU.         
12799,Patricia        Smith         , Home Office     , Aurora              , IL            , EE. UU.         
12800,Grace           Snyder        , Consumer        , Juana Diaz          , PR            , Puerto Rico     
12801,Mary            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12802,Sara            Smith         , Consumer        , San Marcos          , CA            , EE. UU.         
12803,Mary            Gallegos      , Consumer        , Los Angeles         , CA            , EE. UU.         
12804,Mary            Smith         , Home Office     , Bakersfield         , CA            , EE. UU.         
12805,Bruce           Smith         , Home Office     , Jersey City         , NJ            , EE. UU.         
12806,Nicholas        Strickland    , Home Office     , Union               , NJ            , EE. UU.         
12807,Richard         Smith         , Home Office     , Gaithersburg        , MD            , EE. UU.         
12808,Scott           Vega          , Home Office     , Indianapolis        , IN            , EE. UU.         
12809,Mary            Weeks         , Consumer        , Caguas              , PR            , Puerto Rico     
12810,Emma            Ramos         , Consumer        , Caguas              , PR            , Puerto Rico     
12811,Mary            Bryant        , Consumer        , Cleveland           , OH            , EE. UU.         
12812,Mary            Rich          , Home Office     , Vacaville           , CA            , EE. UU.         
12813,Mary            Smith         , Home Office     , Napa                , CA            , EE. UU.         
12814,Harry           Smith         , Consumer        , Morristown          , NJ            , EE. UU.         
12815,Olivia          Burns         , Home Office     , Caguas              , PR            , Puerto Rico     
12816,Linda           Trujillo      , Home Office     , Caguas              , PR            , Puerto Rico     
12817,Paul            Morton        , Home Office     , Honolulu            , HI            , EE. UU.         
12818,Thomas          Lambert       , Consumer        , Caguas              , PR            , Puerto Rico     
12819,Steven          Benton        , Home Office     , Hamtramck           , MI            , EE. UU.         
12820,Mary            Smith         , Home Office     , Brooklyn            , NY            , EE. UU.         
12821,Sara            Castillo      , Consumer        , Caguas              , PR            , Puerto Rico     
12822,Mary            Smith         , Consumer        , San Sebastian       , PR            , Puerto Rico     
12823,Mary            Smith         , Home Office     , Opelousas           , LA            , EE. UU.         
12824,John            Johnson       , Home Office     , Mentor              , OH            , EE. UU.         
12825,Mary            Johnson       , Consumer        , Caguas              , PR            , Puerto Rico     
12826,Mildred         Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12827,Mary            Castillo      , Home Office     , Atlanta             , GA            , EE. UU.         
12828,Mary            Smith         , Home Office     , Saint Charles       , MO            , EE. UU.         
12829,Alice           Warner        , Home Office     , Bellflower          , CA            , EE. UU.         
12830,Mary            Smith         , Corporate       , Caguas              , PR            , Puerto Rico     
12831,Steven          Smith         , Home Office     , Newark              , NJ            , EE. UU.         
12832,Jordan          Smith         , Home Office     , Martinsburg         , WV            , EE. UU.         
12833,Mildred         Clark         , Consumer        , Atlanta             , GA            , EE. UU.         
12834,Mary            Hendrix       , Consumer        , Caguas              , PR            , Puerto Rico     
12835,Mary            Brown         , Consumer        , Caguas              , PR            , Puerto Rico     
12836,Joshua          Livingston    , Consumer        , Wilmington          , CA            , EE. UU.         
12837,Angela          Smith         , Home Office     , Ontario             , CA            , EE. UU.         
12838,Melissa         Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12839,Mary            Freeman       , Home Office     , Florissant          , MO            , EE. UU.         
12840,Mary            Smith         , Consumer        , Houston             , TX            , EE. UU.         
12841,Frank           Smith         , Home Office     , San Jose            , CA            , EE. UU.         
12842,Ryan            Howell        , Consumer        , Laguna Hills        , CA            , EE. UU.         
12843,Kelly           Bradley       , Home Office     , Caguas              , PR            , Puerto Rico     
12844,Grace           Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12845,Mary            Smith         , Home Office     , Washington          , DC            , EE. UU.         
12846,Shawn           Tucker        , Home Office     , Tucson              , AZ            , EE. UU.         
12847,Ruth            Smith         , Home Office     , Brooklyn            , NY            , EE. UU.         
12848,Mary            Pugh          , Consumer        , Caguas              , PR            , Puerto Rico     
12849,Karen           Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12850,Catherine       Tucker        , Corporate       , Caguas              , PR            , Puerto Rico     
12851,Terry           Smith         , Home Office     , Princeton           , NJ            , EE. UU.         
12852,Mary            Smith         , Consumer        , Lompoc              , CA            , EE. UU.         
12853,Mary            Knapp         , Consumer        , Salina              , KS            , EE. UU.         
12854,Matthew         Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12855,Jennifer        May           , Home Office     , South Richmond Hill , NY            , EE. UU.         
12856,Doris           Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12857,Jonathan        Smith         , Home Office     , Cleveland           , OH            , EE. UU.         
12858,Joyce           Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12859,Benjamin        Smith         , Home Office     , Brooklyn            , NY            , EE. UU.         
12860,Mary            Valenzuela    , Consumer        , Caguas              , PR            , Puerto Rico     
12861,Mary            Smith         , Home Office     , Longview            , WA            , EE. UU.         
12862,Kathy           Simpson       , Home Office     , San Diego           , CA            , EE. UU.         
12863,Mary            Henderson     , Corporate       , Caguas              , PR            , Puerto Rico     
12864,Dennis          Smith         , Home Office     , Caguas              , PR            , Puerto Rico     
12865,Tiffany         Mcdaniel      , Home Office     , Highland Park       , MI            , EE. UU.         
12866,Mary            Ayers         , Consumer        , Elgin               , IL            , EE. UU.         
12867,Mary            Smith         , Home Office     , Philadelphia        , PA            , EE. UU.         
12868,Mary            Smith         , Home Office     , Houston             , TX            , EE. UU.         
12869,Sara            Smith         , Home Office     , Aurora              , CO            , EE. UU.         
12870,Johnny          Robinson      , Home Office     , Simi Valley         , CA            , EE. UU.         
12871,Raymond         Vaughn        , Consumer        , Roseburg            , OR            , EE. UU.         
12872,Mary            Griffin       , Consumer        , Caguas              , PR            , Puerto Rico     
12873,Mary            Cannon        , Consumer        , Far Rockaway        , NY            , EE. UU.         
12874,Joe             Parsons       , Corporate       , Caguas              , PR            , Puerto Rico     
12875,Janice          Harrison      , Consumer        , Bellflower          , CA            , EE. UU.         
12876,Patricia        Wilkins       , Home Office     , Modesto             , CA            , EE. UU.         
12877,Mary            Brooks        , Home Office     , Caguas              , PR            , Puerto Rico     
12878,Bobby           Smith         , Home Office     , New York            , NY            , EE. UU.         
12879,Mary            Ross          , Consumer        , Caguas              , PR            , Puerto Rico     
12880,Roger           Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12881,Mary            Reynolds      , Consumer        , Caguas              , PR            , Puerto Rico     
12882,Mary            Smith         , Corporate       , Trujillo Alto       , PR            , Puerto Rico     
12883,Gloria          Castro        , Consumer        , Aurora              , CO            , EE. UU.         
12884,Rose            Griffith      , Home Office     , Van Nuys            , CA            , EE. UU.         
12885,Melissa         Smith         , Home Office     , Muskegon            , MI            , EE. UU.         
12886,Grace           Mcbride       , Consumer        , Caguas              , PR            , Puerto Rico     
12887,Mary            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12888,Mary            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12889,Douglas         Haley         , Home Office     , New York            , NY            , EE. UU.         
12890,Joyce           Pratt         , Corporate       , Caguas              , PR            , Puerto Rico     
12891,Mary            Garcia        , Home Office     , Granada Hills       , CA            , EE. UU.         
12892,Mary            Bautista      , Home Office     , Oxnard              , CA            , EE. UU.         
12893,Mary            Brady         , Consumer        , Caguas              , PR            , Puerto Rico     
12894,Mary            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12895,Patricia        Tate          , Home Office     , Seattle             , WA            , EE. UU.         
12896,Mary            Smith         , Consumer        , Philadelphia        , PA            , EE. UU.         
12897,Mary            Lee           , Consumer        , Caguas              , PR            , Puerto Rico     
12898,John            Duffy         , Home Office     , York                , PA            , EE. UU.         
12899,Mary            Juarez        , Consumer        , Caguas              , PR            , Puerto Rico     
12900,Mary            Smith         , Consumer        , Chino Hills         , CA            , EE. UU.         
12901,Mary            Contreras     , Home Office     , Cleveland           , OH            , EE. UU.         
12902,Crystal         Ford          , Home Office     , Los Angeles         , CA            , EE. UU.         
12903,James           Smith         , Corporate       , Caguas              , PR            , Puerto Rico     
12904,Mary            Smith         , Home Office     , Caguas              , PR            , Puerto Rico     
12905,Tammy           Guzman        , Home Office     , Los Angeles         , CA            , EE. UU.         
12906,Laura           Young         , Home Office     , Pomona              , CA            , EE. UU.         
12907,James           Burns         , Consumer        , Caguas              , PR            , Puerto Rico     
12908,Mary            Valdez        , Home Office     , Los Angeles         , CA            , EE. UU.         
12909,Michael         Gibson        , Home Office     , Brooklyn            , NY            , EE. UU.         
12910,Mary            Hart          , Home Office     , Chicago             , IL            , EE. UU.         
12911,Richard         Reed          , Consumer        , Caguas              , PR            , Puerto Rico     
12912,Mary            Oneill        , Home Office     , Moreno Valley       , CA            , EE. UU.         
12913,Andrea          Smith         , Home Office     , Aurora              , CO            , EE. UU.         
12914,Charles         Mueller       , Consumer        , Caguas              , PR            , Puerto Rico     
12915,Jeffrey         Smith         , Corporate       , Caguas              , PR            , Puerto Rico     
12916,Mary            Brennan       , Home Office     , Tracy               , CA            , EE. UU.         
12917,Lauren          Ibarra        , Consumer        , Caguas              , PR            , Puerto Rico     
12918,Jose            Smith         , Home Office     , El Paso             , TX            , EE. UU.         
12919,Mary            Smith         , Consumer        , San Antonio         , TX            , EE. UU.         
12920,Mary            Jones         , Consumer        , Caguas              , PR            , Puerto Rico     
12921,Cynthia         Smith         , Home Office     , Los Angeles         , CA            , EE. UU.         
12922,Lisa            Allen         , Home Office     , Strongsville        , OH            , EE. UU.         
12923,Pamela          Dickerson     , Home Office     , Granada Hills       , CA            , EE. UU.         
12924,Karen           Ferguson      , Home Office     , Hayward             , CA            , EE. UU.         
12925,Rachel          Smith         , Home Office     , Cleveland           , OH            , EE. UU.         
12926,John            Carlson       , Corporate       , Caguas              , PR            , Puerto Rico     
12927,Mary            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12928,Mary            Russell       , Consumer        , Piscataway          , NJ            , EE. UU.         
12929,Richard         Sanchez       , Corporate       , Caguas              , PR            , Puerto Rico     
12930,Mary            Smith         , Home Office     , Everett             , WA            , EE. UU.         
12931,Willie          Brown         , Consumer        , Webster             , NY            , EE. UU.         
12932,Matthew         Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12933,Brandon         Smith         , Consumer        , Hampton             , VA            , EE. UU.         
12934,Deborah         Martinez      , Consumer        , Brooklyn            , NY            , EE. UU.         
12935,Jerry           Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12936,Mary            Smith         , Consumer        , Elmhurst            , IL            , EE. UU.         
12937,Teresa          Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12938,Mary            Salinas       , Corporate       , Caguas              , PR            , Puerto Rico     
12939,Mary            Montgomery    , Home Office     , Phoenix             , AZ            , EE. UU.         
12940,Deborah         Moore         , Consumer        , Caguas              , PR            , Puerto Rico     
12941,Nancy           Smith         , Home Office     , Fresno              , CA            , EE. UU.         
12942,Brian           Watts         , Home Office     , Rock Hill           , SC            , EE. UU.         
12943,Cynthia         Jordan        , Home Office     , Bronx               , NY            , EE. UU.         
12944,Olivia          Smith         , Home Office     , Del Rio             , TX            , EE. UU.         
12945,Betty           Bishop        , Consumer        , Caguas              , PR            , Puerto Rico     
12946,Sharon          Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12947,Mary            Underwood     , Home Office     , Madera              , CA            , EE. UU.         
12948,Cynthia         Walker        , Corporate       , Caguas              , PR            , Puerto Rico     
12949,Mary            Knight        , Home Office     , West Chester        , PA            , EE. UU.         
12950,Mary            Pena          , Consumer        , Caguas              , PR            , Puerto Rico     
12951,Henry           Smith         , Home Office     , Philadelphia        , PA            , EE. UU.         
12952,Mary            Horne         , Home Office     , Fremont             , CA            , EE. UU.         
12953,Shawn           Forbes        , Consumer        , Caguas              , PR            , Puerto Rico     
12954,Charles         Mason         , Home Office     , Houston             , TX            , EE. UU.         
12955,Jennifer        Smith         , Home Office     , Plainfield          , NJ            , EE. UU.         
12956,Amanda          Levy          , Home Office     , Methuen             , MA            , EE. UU.         
12957,Mary            Nichols       , Home Office     , Piscataway          , NJ            , EE. UU.         
12958,Julie           Cole          , Consumer        , Phoenix             , AZ            , EE. UU.         
12959,Mary            Harrison      , Consumer        , North Las Vegas     , NV            , EE. UU.         
12960,James           Dunn          , Home Office     , Joliet              , IL            , EE. UU.         
12961,Robert          Gibson        , Consumer        , Caguas              , PR            , Puerto Rico     
12962,Mary            Mullins       , Consumer        , Carol Stream        , IL            , EE. UU.         
12963,James           Sanders       , Home Office     , San Marcos          , CA            , EE. UU.         
12964,Mary            Sawyer        , Consumer        , Caguas              , PR            , Puerto Rico     
12965,Katherine       Austin        , Home Office     , Davis               , CA            , EE. UU.         
12966,Amber           Farrell       , Home Office     , Chicago             , IL            , EE. UU.         
12967,Nathan          Smith         , Home Office     , Las Vegas           , NV            , EE. UU.         
12968,Christine       Smith         , Home Office     , Phoenix             , AZ            , EE. UU.         
12969,Jeremy          Washington    , Home Office     , College Station     , TX            , EE. UU.         
12970,Jean            Schultz       , Home Office     , Lancaster           , SC            , EE. UU.         
12971,Jesse           Hutchinson    , Home Office     , San Diego           , CA            , EE. UU.         
12972,Mary            Meyer         , Home Office     , Irwin               , PA            , EE. UU.         
12973,Teresa          Vazquez       , Home Office     , Metairie            , LA            , EE. UU.         
12974,Mary            Barnes        , Home Office     , Memphis             , TN            , EE. UU.         
12975,Mary            Mckinney      , Consumer        , Caguas              , PR            , Puerto Rico     
12976,Joyce           Garcia        , Home Office     , Los Angeles         , CA            , EE. UU.         
12977,Jennifer        Morse         , Home Office     , Brandon             , FL            , EE. UU.         
12978,Kenneth         Tran          , Home Office     , Cordova             , TN            , EE. UU.         
12979,Mary            Norman        , Home Office     , Columbia            , SC            , EE. UU.         
12980,Jennifer        Kelly         , Consumer        , La Puente           , CA            , EE. UU.         
12981,Ralph           Preston       , Home Office     , Daly City           , CA            , EE. UU.         
12982,Mary            Baldwin       , Home Office     , Caguas              , PR            , Puerto Rico     
12983,Samuel          Bryan         , Corporate       , Caguas              , PR            , Puerto Rico     
12984,Roy             Watts         , Home Office     , Newark              , NJ            , EE. UU.         
12985,Adam            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12986,Susan           Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12987,Lauren          Smith         , Home Office     , Philadelphia        , PA            , EE. UU.         
12988,Mary            Smith         , Home Office     , Victorville         , CA            , EE. UU.         
12989,Mary            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
12990,Timothy         Smith         , Home Office     , Valrico             , FL            , EE. UU.         
12991,Gary            Gomez         , Corporate       , Caguas              , PR            , Puerto Rico     
12992,Harry           Schaefer      , Home Office     , Baltimore           , MD            , EE. UU.         
12993,Mary            Smith         , Home Office     , Mchenry             , IL            , EE. UU.         
12994,Mary            Harris        , Consumer        , Fremont             , CA            , EE. UU.         
12995,Marilyn         Espinoza      , Corporate       , Caguas              , PR            , Puerto Rico     
12996,Christina       Hawkins       , Consumer        , Caguas              , PR            , Puerto Rico     
12997,Melissa         Smith         , Consumer        , Tampa               , FL            , EE. UU.         
12998,Walter          Simon         , Consumer        , Caguas              , PR            , Puerto Rico     
12999,Mary            Ford          , Consumer        , Memphis             , TN            , EE. UU.         
13000,Kathy           Smith         , Home Office     , Cleveland           , OH            , EE. UU.         
13001,Mary            Smith         , Consumer        , Caguas              , PR            , Puerto Rico     
13002,Kathy           Jenkins       , Home Office     , Chicago             , IL            , EE. UU.         
13003,Carolyn         Petersen      , Home Office     , Algonquin           , IL            , EE. UU.         
13004,Mary            Smith         , Home Office     , Caguas              , PR            , Puerto Rico     
13005,Mary            Smith         , Home Office     , Brownsville         , TX            , EE. UU.         
13006,Michael         Townsend      , Home Office     , Austin              , TX            , EE. UU.         
13007,Shirley         Carlson       , Home Office     , Tallahassee         , FL            , EE. UU.         
13008,Stephanie       Beasley       , Home Office     , Loveland            , OH            , EE. UU.         
13009,Susan           Romero        , Home Office     , Brooklyn            , NY            , EE. UU.         
13010,Pamela          Gonzalez      , Home Office     , Alameda             , CA            , EE. UU.         
13011,Cherokee        Callahan      , Corporate       , Berwyn              , IL            , EE. UU.         
13012,Lee             Pruitt        , Corporate       , Flushing            , NY            , EE. UU.         
13013,Kelsie          Wiley         , Consumer        , Caguas              , PR            , Puerto Rico     
13014,Athena          Rosa          , Corporate       , Enfield             , CT            , EE. UU.         
13015,Hedda           Hewitt        , Corporate       , South Ozone Park    , NY            , EE. UU.         
13016,Deborah         Morales       , Consumer        , Lawrenceville       , GA            , EE. UU.         
13017,Quon            Montoya       , Consumer        , Caguas              , PR            , Puerto Rico     
13018,Danielle        Faulkner      , Home Office     , Fort Worth          , TX            , EE. UU.         
13019,Eden            Oneil         , Home Office     , Bayamon             , PR            , Puerto Rico     
13020,Ayanna          Phelps        , Home Office     , Caguas              , PR            , Puerto Rico     
13021,Holly           Park          , Home Office     , Pompano Beach       , FL            , EE. UU.         
13022,Nora            Graves        , Home Office     , Caguas              , PR            , Puerto Rico     
13023,Brianna         Ayers         , Home Office     , Las Vegas           , NV            , EE. UU.         
13024,Amity           Maxwell       , Home Office     , Phoenix             , AZ            , EE. UU.         
13025,Ulla            Russo         , Home Office     , Caguas              , PR            , Puerto Rico     
13026,Emily           Walker        , Corporate       , Jacksonville        , FL            , EE. UU.         
13027,Maggy           Vargas        , Corporate       , Lynn                , MA            , EE. UU.         
13028,Camille         Holt          , Corporate       , Caguas              , PR            , Puerto Rico     
13029,Elaine          Finch         , Consumer        , Lancaster           , PA            , EE. UU.         
13030,Ivory           Hester        , Corporate       , Caguas              , PR            , Puerto Rico     
13031,Brianna         Ferrell       , Home Office     , Dearborn            , MI            , EE. UU.         
13032,Anastasia       Peterson      , Home Office     , Modesto             , CA            , EE. UU.         
13033,Maia            Hopkins       , Corporate       , Caguas              , PR            , Puerto Rico     
13034,Willow          Ryan          , Corporate       , Gaithersburg        , MD            , EE. UU.         
13035,Cassady         Rose          , Corporate       , Caguas              , PR            , Puerto Rico     
13036,Brittany        Dunlap        , Home Office     , Portland            , OR            , EE. UU.         
13037,Belle           Frank         , Home Office     , Caguas              , PR            , Puerto Rico     
13038,Jorden          Brooks        , Home Office     , San Marcos          , TX            , EE. UU.         
13039,Halla           Cabrera       , Home Office     , Los Angeles         , CA            , EE. UU.         
13040,Xaviera         Saunders      , Consumer        , Antioch             , CA            , EE. UU.         
13041,Astra           Cunningham    , Home Office     , Caguas              , PR            , Puerto Rico     
13042,Sybil           Albert        , Home Office     , Louisville          , KY            , EE. UU.         
13043,Lara            Hunt          , Home Office     , Lindenhurst         , NY            , EE. UU.         
13044,Zorita          Parks         , Home Office     , Hayward             , CA            , EE. UU.         
13045,Winter          Horton        , Home Office     , Caguas              , PR            , Puerto Rico     
13046,Olympia         Mendoza       , Home Office     , Irwin               , PA            , EE. UU.         
13047,Brianna         Watson        , Home Office     , Caguas              , PR            , Puerto Rico     
13048,Ivory           White         , Home Office     , Los Angeles         , CA            , EE. UU.         
13049,Cynthia         Callahan      , Corporate       , Waukegan            , IL            , EE. UU.         
13050,Morgan          Morin         , Corporate       , Caguas              , PR            , Puerto Rico     
13051,Cynthia         Perez         , Consumer        , Dundalk             , MD            , EE. UU.         
13052,Audrey          Mcclain       , Consumer        , Los Angeles         , CA            , EE. UU.         
13053,Brenna          Sloan         , Consumer        , Caguas              , PR            , Puerto Rico     
13054,Hedda           Fulton        , Consumer        , Lombard             , IL            , EE. UU.         
13055,Haviva          Suarez        , Consumer        , Chino               , CA            , EE. UU.         
13056,Charlotte       Ware          , Consumer        , Caguas              , PR            , Puerto Rico     
13057,Azalia          Mcintyre      , Consumer        , Broomfield          , CO            , EE. UU.         
13058,Iona            Pruitt        , Consumer        , Bronx               , NY            , EE. UU.         
13059,Gillian         Navarro       , Consumer        , Caguas              , PR            , Puerto Rico     
13060,Rhoda           Calderon      , Consumer        , Columbus            , OH            , EE. UU.         
13061,Cleo            Zimmerman     , Consumer        , Florissant          , MO            , EE. UU.         
13062,Helen           Santiago      , Corporate       , Antioch             , CA            , EE. UU.         
13063,Adrienne        Hinton        , Consumer        , Caguas              , PR            , Puerto Rico     
13064,Carly           Hardin        , Corporate       , Rio Rancho          , NM            , EE. UU.         
13065,Iola            Keller        , Corporate       , Caguas              , PR            , Puerto Rico     
13066,Susan           Warren        , Consumer        , Hialeah             , FL            , EE. UU.         
13067,Lacy            Horne         , Corporate       , Brooklyn            , NY            , EE. UU.         
13068,Aubrey          Patton        , Corporate       , Corona              , NY            , EE. UU.         
13069,Willow          Kim           , Home Office     , Caguas              , PR            , Puerto Rico     
13070,Jamalia         Mcconnell     , Consumer        , Citrus Heights      , CA            , EE. UU.         
13071,April           Wolfe         , Consumer        , Los Angeles         , CA            , EE. UU.         
13072,Zia             Mccall        , Consumer        , Caguas              , PR            , Puerto Rico     
13073,Katell          Booth         , Consumer        , Brandon             , FL            , EE. UU.         
13074,Gay             Dickson       , Corporate       , Hollywood           , FL            , EE. UU.         
13075,Xena            Butler        , Consumer        , Caguas              , PR            , Puerto Rico     
13076,Illana          Oneal         , Consumer        , Richmond            , TX            , EE. UU.         
13077,Desiree         Solomon       , Home Office     , Union               , NJ            , EE. UU.         
13078,Paula           Cabrera       , Corporate       , Colton              , CA            , EE. UU.         
